,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),onground_dist
434,0x14d0,RANCHIRES01DEL03,30,4.7,23.416792,85.316842,23.476792,85.376842,24-03-2022,23:45,1,Sunny,Low,1,Drinks,motorcycle,0,No,Metropolitian,15,16.9
435,0xd800,DEHRES07DEL02,37,4.7,30.362686,78.06889,30.492686,78.19889,12/2/2022,21:20,21:30,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,39,69.7
436,0x17db,INDORES08DEL03,39,4.6,22.725748,75.898497,22.755747,75.928497,15-03-2022,20:10,20:20,Stormy,Jam,1,Drinks,motorcycle,1,No,,25,8.9
437,0x6d58,HYDRES01DEL01,26,5,17.410371,78.437225,17.520371,78.547225,4/4/2022,17:25,17:30,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,18,23
438,0xded5,ALHRES11DEL02,32,4.9,0,0,0.08,0.08,18-02-2022,17:50,0.75,Cloudy,Medium,0,Meal,motorcycle,3,Yes,Urban,48,
439,0xa20a,PUNERES13DEL03,21,4.7,18.56245,73.916619,18.65245,74.006619,10/3/2022,23:45,23:55,Fog,Low,2,Drinks,scooter,0,No,Metropolitian,28,21.8
440,0x7c9e,BANGRES20DEL02,35,4.8,12.972161,77.596014,12.992161,77.616014,13-03-2022,0.416666667,10:05,Sandstorms,Low,2,Snack,scooter,0,No,Metropolitian,29,4.8
441,0x5ef3,RANCHIRES01DEL03,39,4.6,23.416792,85.316842,23.446792,85.346842,11/3/2022,18:35,18:50,Sandstorms,Medium,2,Buffet,motorcycle,0,No,Urban,32,8.8
442,0x80c2,BANGRES08DEL02,39,5,12.906229,77.596791,13.036229,77.726791,2/3/2022,23:10,23:15,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,41,31.5
443,0xd2b0,KOCRES20DEL01,27,4.9,9.979186,76.317361,10.049186,76.387361,18-02-2022,0.875,21:10,Cloudy,Jam,0,Drinks,motorcycle,2,No,Metropolitian,39,15.4
444,0x70ff,CHENRES16DEL03,33,4.8,13.049645,80.242268,13.079645,80.272268,7/3/2022,18:35,18:40,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,16,6.2
445,0x548e,HYDRES04DEL02,33,4.8,17.411028,78.329645,17.541028,78.459645,10/3/2022,21:15,21:25,Fog,Jam,0,Meal,motorcycle,3,No,Metropolitian,48,52.4
446,0x26f1,BANGRES01DEL01,37,4.7,12.933284,77.615428,13.003284,77.685428,6/4/2022,17:20,17:35,Cloudy,Medium,1,Buffet,motorcycle,0,No,Metropolitian,40,23.7
447,0x4a1b,COIMBRES12DEL02,20,4.6,11.000762,76.981876,11.020762,77.001876,3/3/2022,8:20,8:30,Stormy,Low,1,Drinks,motorcycle,0,No,Urban,11,7.7
448,0xbf6c,LUDHRES07DEL02,20,4.6,0,0,0.08,0.08,12/2/2022,0.916666667,22:10,Sunny,Jam,2,Buffet,motorcycle,1,No,Urban,19,
449,0x5561,PUNERES010DEL01,31,4.2,18.539299,73.897902,18.609299,73.967902,10/3/2022,0.875,21:05,Cloudy,Jam,1,Drinks,scooter,1,No,Urban,35,17.6
450,0xafd4,COIMBRES19DEL02,27,4.6,11.022298,76.998349,11.042298,77.018349,7/3/2022,11:30,11:40,Sunny,High,2,Buffet,electric_scooter,0,No,Metropolitian,16,6
451,0x6957,VADRES010DEL02,37,4.9,22.310329,73.169083,22.360329,73.219083,9/3/2022,17:25,17:40,Fog,Medium,1,Drinks,scooter,0,No,Urban,15,15.4
452,0x9151,BANGRES14DEL02,34,4.4,12.949934,77.699386,12.999934,77.749386,5/3/2022,21:45,0.916666667,Stormy,Jam,2,Buffet,scooter,1,No,Urban,31,14.8
453,0x9d4c,COIMBRES05DEL03,25,4.7,11.022169,76.999594,11.082169,77.059594,17-03-2022,22:40,22:50,Fog,Low,1,Snack,motorcycle,0,No,Urban,11,13.6
454,0xd413,AURGRES07DEL02,37,4.7,19.875908,75.358888,19.925908,75.408888,17-02-2022,22:40,22:50,Cloudy,Low,0,Meal,motorcycle,1,No,Urban,22,11
455,0xc677,KOCRES11DEL01,23,4.7,10.006881,76.345397,10.076881,76.415397,14-02-2022,22:50,23:05,Stormy,Low,1,Meal,scooter,1,No,,16,15.2
456,0x4421,MYSRES17DEL01,27,5,12.326356,76.619103,12.366356,76.659103,5/3/2022,0.625,15:05,Fog,High,0,Drinks,motorcycle,0,No,Metropolitian,24,13.6
457,0xa631,HYDRES13DEL02,36,4.7,17.431477,78.40035,17.451477,78.42035,11/3/2022,10:25,10:40,Cloudy,Low,2,Snack,electric_scooter,0,No,Urban,16,6.6
458,0x3a16,JAPRES14DEL03,30,4.3,26.88842,75.800689,27.02842,75.940689,18-03-2022,19:35,19:45,Windy,Jam,0,Snack,motorcycle,1,No,,42,30.9
459,0xdf8e,AURGRES20DEL01,20,4.9,0,0,0.01,0.01,11/2/2022,11:45,0.5,Cloudy,High,1,Drinks,motorcycle,1,No,Metropolitian,31,
460,0xa04,COIMBRES13DEL01,28,4.7,11.003669,76.976494,11.073669,77.046494,14-03-2022,21:15,21:30,Fog,Jam,1,Snack,scooter,1,No,Metropolitian,31,17.1
461,0x4300,VADRES07DEL02,36,4,0,0,0.02,0.02,30-03-2022,10:25,10:35,Windy,Low,0,Buffet,motorcycle,0,No,Metropolitian,33,
462,0x58c2,CHENRES08DEL02,20,4.7,13.022394,80.242439,13.072394,80.292439,17-03-2022,23:35,23:40,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,16,11
463,0xbbc6,PUNERES04DEL01,22,4.7,18.51421,73.838429,18.62421,73.948429,6/4/2022,23:20,23:30,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,16,21.9
464,0x50c4,MYSRES15DEL01,28,4.7,12.352058,76.60665,12.462058,76.71665,25-03-2022,18:20,18:30,Sandstorms,Medium,1,Buffet,motorcycle,,No,Metropolitian,25,29.3
465,0xbcd5,SURRES03DEL01,34,4.8,21.186884,72.793616,21.196884,72.803616,5/4/2022,8:45,8:50,Cloudy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,18,2.5
466,0x6234,VADRES01DEL01,25,4.8,22.307898,73.167788,22.417898,73.277788,14-03-2022,18:25,18:40,Windy,Medium,1,Drinks,scooter,0,No,Metropolitian,26,21
467,0xcc11,AURGRES05DEL02,38,5,19.875522,75.367127,19.925522,75.417127,15-02-2022,21:20,21:35,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,34,11.8
468,0x6445,JAPRES17DEL02,34,3.5,26.892312,75.806896,26.972313,75.886896,31-03-2022,17:35,17:40,Windy,Medium,2,Snack,motorcycle,1,No,Metropolitian,32,15.6
469,0x33dc,VADRES13DEL01,24,4.9,22.310237,73.158921,22.420237,73.268921,20-03-2022,19:30,19:35,Windy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,22,20.7
470,0xacd8,RANCHIRES04DEL03,33,4.6,23.359033,85.325347,23.449033,85.415347,12/3/2022,21:15,21:25,Windy,Jam,0,Snack,motorcycle,2,Yes,Urban,50,16.7
471,0xbfb4,KOLRES14DEL02,21,4.6,22.552996,88.35231,22.572996,88.37231,17-02-2022,11:55,0.5,Stormy,High,1,Snack,scooter,1,No,Urban,16,4.4
472,0xd989,KOLRES04DEL03,25,4.6,22.538731,88.364878,22.598731,88.424878,15-02-2022,17:40,17:50,Stormy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,23,13.1
473,0x8b3f,VADRES14DEL01,23,4.9,22.311603,73.165012,22.351603,73.205012,5/4/2022,14:40,14:45,Windy,High,0,Buffet,motorcycle,1,No,Metropolitian,19,9.7
474,0xdeb4,LUDHRES06DEL02,34,4.9,30.895204,75.822103,30.945204,75.872103,17-02-2022,22:40,22:55,Stormy,Low,1,Snack,motorcycle,1,No,Metropolitian,25,11.8
475,0xa243,HYDRES010DEL01,25,4.7,17.428294,78.404423,17.498294,78.474423,31-03-2022,18:50,18:55,Fog,Medium,2,Snack,scooter,1,No,Metropolitian,37,19.9
476,0xd446,ALHRES08DEL03,28,4.9,25.450329,81.834279,25.540329,81.924279,12/2/2022,22:15,22:20,Sandstorms,Low,2,Drinks,electric_scooter,0,No,Metropolitian,10,28.8
477,0x6436,PUNERES07DEL01,34,3.7,18.546947,73.900626,18.656947,74.010626,27-03-2022,21:30,21:40,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,34,23.3
478,0x5d2d,JAPRES20DEL01,24,4.5,26.956431,75.776649,27.066431,75.886649,8/3/2022,23:30,23:40,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,14,33.4
479,0xbb22,CHENRES14DEL03,31,5,13.026279,80.174568,13.086279,80.234568,28-03-2022,20:25,20:30,Cloudy,Jam,1,Buffet,motorcycle,1,No,,26,14.5
480,0x8b2b,MUMRES14DEL03,38,4.6,19.1813,72.836191,19.2413,72.896191,21-03-2022,20:10,20:20,Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,30,12.8
481,0xc1ec,DEHRES04DEL03,32,4.8,30.340722,78.060221,30.430722,78.150221,16-02-2022,17:30,17:45,Sunny,Medium,1,Buffet,motorcycle,0,No,Metropolitian,17,41
482,0xde6f,AURGRES03DEL03,28,5,19.874733,75.353942,19.964733,75.443942,14-02-2022,0.75,18:15,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Metropolitian,29,17.4
483,0x33a0,JAPRES06DEL03,29,4.5,26.911927,75.797282,27.001927,75.887282,31-03-2022,0.791666667,19:10,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,37,19.6
484,0xb712,CHENRES05DEL02,28,4.8,13.058616,80.264151,13.188616,80.394151,16-03-2022,19:50,0.833333333,Sandstorms,Jam,2,Drinks,electric_scooter,0,No,Metropolitian,23,
485,0x8299,MYSRES15DEL02,39,4.8,12.352058,76.60665,12.402058,76.65665,5/3/2022,21:50,0.916666667,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,30,11.9
486,0x9e30,VADRES16DEL01,39,4.8,0,0,0.07,0.07,12/3/2022,20:40,20:55,Windy,Jam,1,Buffet,scooter,1,No,Metropolitian,29,
487,0x9155,INDORES05DEL02,26,4.8,22.727021,75.884167,22.747021,75.904167,26-03-2022,9:50,0.416666667,Windy,Low,2,Buffet,scooter,0,No,Metropolitian,14,4.4
488,0x3d8c,INDORES02DEL03,33,4.8,22.651847,75.881991,22.681847,75.911991,24-03-2022,23:15,23:25,Stormy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,28,9.5
489,0xd3fa,ALHRES17DEL03,37,4.9,25.45235,81.841889,25.48235,81.871889,11/2/2022,20:30,20:45,Sandstorms,Jam,1,Drinks,scooter,0,No,Metropolitian,27,8.3
490,0xbb9,BANGRES08DEL03,,,12.906229,77.596791,12.966229,77.656791,1/3/2022,,22:45,,,3,Drinks,scooter,0,No,Metropolitian,24,13
491,0xb012,COIMBRES20DEL03,24,4.6,10.994136,76.963303,11.084136,77.053303,27-03-2022,23:20,23:25,Sandstorms,Low,0,Snack,motorcycle,1,No,Metropolitian,16,19.2
492,0xdcaa,AURGRES03DEL02,36,5,19.874733,75.353942,19.954733,75.433942,14-02-2022,19:35,19:40,Sandstorms,Jam,0,Meal,motorcycle,2,No,Metropolitian,43,16.8
493,0x9587,VADRES14DEL03,22,4.7,22.311603,73.165012,22.401603,73.255012,4/3/2022,17:45,17:50,Fog,Medium,0,Snack,motorcycle,3,No,Metropolitian,44,19.6
494,0x43ba,HYDRES04DEL03,21,4.6,17.411028,78.329645,17.441028,78.359645,30-03-2022,18:55,0.791666667,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,22,9
495,0x5803,SURRES07DEL02,29,5,21.170798,72.790489,21.220798,72.840489,21-03-2022,22:35,22:45,Windy,Low,1,Buffet,scooter,,No,Urban,16,9.4
496,0x70f5,BANGRES17DEL02,33,4.7,12.972532,77.608179,12.992532,77.628179,5/4/2022,8:30,8:35,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,18,5.5
497,0x575d,RANCHIRES04DEL02,27,4.1,23.359033,85.325347,23.379033,85.345347,11/3/2022,10:20,10:25,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,16,4.3
498,0x6ef,HYDRES14DEL02,,,17.426228,78.407495,17.556228,78.537495,12/3/2022,,17:50,Windy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,24,29
499,0x4f3c,SURRES04DEL01,30,4.2,21.173493,72.801953,21.243493,72.871953,6/4/2022,19:50,19:55,Cloudy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,46,15.2
500,0xb9bc,VADRES18DEL02,22,4.8,0,0,0.08,0.08,6/4/2022,18:20,18:30,Sunny,Medium,0,Buffet,motorcycle,0,No,Metropolitian,26,
501,0xb209,COIMBRES13DEL01,20,4.9,11.003669,76.976494,11.073669,77.046494,2/4/2022,17:25,17:30,Stormy,Medium,1,Drinks,scooter,1,No,Urban,17,17.1
502,0x4f9a,BANGRES20DEL01,31,4.4,12.972161,77.596014,13.042161,77.666014,12/3/2022,20:25,20:30,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,44,15.4
503,0x8011,SURRES19DEL03,36,4.6,21.149669,72.772629,21.179669,72.802629,28-03-2022,0.791666667,19:10,Fog,Medium,2,Drinks,scooter,1,No,Metropolitian,17,6.7
504,0x9692,JAPRES17DEL02,39,4.9,26.892312,75.806896,26.972313,75.886896,14-03-2022,21:15,21:25,Windy,Jam,0,Snack,motorcycle,2,No,Urban,43,16
505,0x9415,HYDRES07DEL01,32,4.7,17.424114,78.347554,17.534114,78.457554,31-03-2022,22:50,23:05,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,41,30.8
506,0xb6a0,RANCHIRES14DEL01,23,4.2,0,0,0.07,0.07,16-03-2022,18:40,18:50,Windy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,34,
507,0x7bf,SURRES13DEL02,30,3.8,21.170096,72.789122,21.250096,72.869122,18-03-2022,20:25,20:35,Windy,Jam,2,Buffet,scooter,1,Yes,Metropolitian,40,16.6
508,0x7cb8,INDORES15DEL02,26,4.7,22.760072,75.892574,22.780072,75.912574,5/3/2022,8:20,8:25,Windy,Low,2,Meal,scooter,0,No,Urban,16,5.4
509,0x953,MYSRES07DEL01,,,12.325461,76.632278,12.335461,76.642278,9/3/2022,,12:10,Cloudy,High,1,Buffet,motorcycle,1,No,Metropolitian,23,2.4
510,0x9c8c,SURRES11DEL01,21,4.9,21.157735,72.768778,21.167735,72.778778,13-03-2022,11:25,11:35,Stormy,High,2,Buffet,motorcycle,0,No,Urban,13,2.4
511,0xb38b,COIMBRES12DEL03,23,4.6,11.000762,76.981876,11.030762,77.011876,21-03-2022,18:30,18:45,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,29,8.5
512,0x4d5b,SURRES03DEL02,22,4.9,21.186884,72.793616,21.206884,72.813616,3/3/2022,11:10,11:20,Sandstorms,High,1,Meal,motorcycle,1,No,Metropolitian,24,3.1
513,0x8f9e,SURRES14DEL03,39,4.5,21.157729,72.768726,21.187729,72.798726,30-03-2022,18:25,18:35,Cloudy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,16,8.3
514,0x3b2e,CHENRES02DEL02,32,4.1,13.086438,80.220672,13.136439,80.270672,24-03-2022,20:40,20:45,Stormy,Jam,1,Drinks,scooter,1,No,Metropolitian,34,12
515,0x2cb6,JAPRES13DEL01,25,4.7,26.846156,75.8023,26.956156,75.9123,25-03-2022,19:40,19:55,Stormy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,20,27.1
516,0x9d2b,SURRES14DEL01,30,5,21.157729,72.768726,21.197729,72.808726,30-03-2022,14:50,15:05,Fog,High,1,Snack,motorcycle,1,No,Metropolitian,28,8.6
517,0x7943,BANGRES12DEL02,25,4.8,12.939496,77.625999,13.069496,77.755999,29-03-2022,17:45,0.75,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,30,29.5
518,0x205d,COIMBRES09DEL03,26,4.7,11.008638,76.984311,11.098638,77.074311,6/4/2022,22:20,22:35,Stormy,Low,2,Snack,scooter,0,No,Metropolitian,14,19.7
519,0x5aad,COIMBRES02DEL01,30,4.6,11.022477,76.995667,11.062477,77.035667,21-03-2022,14:25,14:30,Windy,High,2,Snack,motorcycle,1,No,Urban,30,9
520,0xd747,AGRRES07DEL02,31,4.3,27.160934,78.044095,27.180934,78.064095,11/2/2022,9:30,9:45,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,25,7
521,0xac01,INDORES08DEL02,33,4.8,22.725748,75.898497,22.805747,75.978497,18-03-2022,23:35,23:45,Sunny,Low,1,Buffet,motorcycle,0,No,Metropolitian,28,18.4
522,0x9098,MUMRES19DEL03,20,5,19.131141,72.813074,19.19114,72.873074,15-03-2022,23:15,23:20,Sunny,Low,1,Drinks,scooter,0,No,Metropolitian,17,15.5
523,0xaff,MYSRES11DEL02,36,4.3,12.323225,76.630028,12.453225,76.760028,20-03-2022,19:45,0.833333333,Windy,Jam,1,Meal,scooter,1,No,Urban,33,37.4
524,0xa3a6,PUNERES04DEL03,20,4.9,18.51421,73.838429,18.60421,73.928429,18-03-2022,17:15,17:30,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,36,17.3
525,0x473,MYSRES07DEL03,,,-12.325461,-76.632278,12.385461,76.692278,3/3/2022,,22:45,,,3,Buffet,scooter,,No,Metropolitian,16,
526,0xe076,AGRRES02DEL03,38,4.1,0,0,0.09,0.09,16-02-2022,20:15,20:25,Sandstorms,Jam,2,Snack,scooter,2,No,Metropolitian,38,
527,0x8a91,VADRES06DEL03,37,4.7,22.31279,73.170283,22.37279,73.230283,11/3/2022,21:10,21:20,Cloudy,Jam,0,Meal,motorcycle,0,No,Metropolitian,25,16.7
528,0x788d,JAPRES05DEL01,28,5,26.905287,75.794592,27.015287,75.904592,6/4/2022,19:55,0.833333333,Fog,Jam,2,Buffet,scooter,2,No,Metropolitian,40,23.2
529,0x6948,BANGRES15DEL02,39,3.5,12.975377,77.696664,13.055377,77.776664,16-03-2022,22:15,22:20,Cloudy,Low,2,Meal,motorcycle,0,No,Urban,32,19.6
530,0x28e9,HYDRES03DEL02,31,4,17.422819,78.449578,17.502819,78.529578,6/4/2022,21:25,21:40,Cloudy,Jam,1,Snack,scooter,0,No,Metropolitian,42,17.4
531,0x53ea,HYDRES15DEL02,30,4.9,17.45971,78.368855,17.50971,78.418855,5/3/2022,23:50,23:55,Sunny,Low,0,Snack,motorcycle,1,No,Urban,27,11.5
532,0xcd30,KOLRES03DEL03,27,4.9,22.526461,88.364453,22.616461,88.454453,18-02-2022,21:25,21:35,Sandstorms,Jam,2,Drinks,motorcycle,1,No,Metropolitian,25,22.5
533,0x57ce,PUNERES11DEL02,30,4.9,18.533811,73.899315,18.583811,73.949315,17-03-2022,23:45,1,Sandstorms,Low,2,Drinks,motorcycle,1,No,Metropolitian,24,12.9
534,0x3d57,BANGRES08DEL02,29,4.5,12.906229,77.596791,13.036229,77.726791,18-03-2022,20:55,0.875,Cloudy,Jam,2,Snack,scooter,1,No,Urban,30,31.5
535,0xdd28,AGRRES11DEL02,35,4.5,27.163303,78.057044,27.293303,78.187044,18-02-2022,22:45,22:50,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,22,31.3
536,0x1b03,INDORES01DEL02,34,4.9,22.695207,75.866059,22.715207,75.886059,1/4/2022,0.5,12:15,Windy,High,0,Snack,motorcycle,0,No,Metropolitian,31,4.9
537,0x9646,COIMBRES17DEL02,37,4.8,11.026117,76.944652,11.106117,77.024652,2/3/2022,22:25,22:30,Stormy,Low,2,Buffet,scooter,1,No,Metropolitian,16,16.9
538,0x3e9b,JAPRES08DEL03,34,4.9,26.910262,75.783013,26.940262,75.813013,26-03-2022,20:20,20:25,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,25,6.9
539,0x5a5d,RANCHIRES03DEL02,31,4.9,0,0,0.02,0.02,7/3/2022,0.458333333,11:10,Cloudy,Low,1,Buffet,scooter,0,No,Metropolitian,16,
540,0x33dd,HYDRES16DEL03,23,4.1,17.440827,78.393391,17.500827,78.453391,30-03-2022,20:55,0.875,Fog,Jam,2,Meal,electric_scooter,1,No,Metropolitian,32,19.9
541,0xab46,INDORES05DEL02,29,4.7,22.727021,75.884167,22.777021,75.934167,1/4/2022,18:20,18:30,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,20,11.1
542,0xa8b9,VADRES12DEL02,20,4.9,0,0,0.02,0.02,3/4/2022,8:10,8:20,Stormy,Low,1,Meal,motorcycle,1,No,Urban,11,
543,0x7096,PUNERES01DEL03,26,4.1,18.569156,73.774723,18.629156,73.834723,11/3/2022,0.958333333,23:15,Sandstorms,Low,0,Meal,motorcycle,1,No,Urban,21,16.9
544,0x23b8,RANCHIRES14DEL02,34,4.5,0,0,0.08,0.08,6/4/2022,19:35,19:40,Cloudy,Jam,0,Snack,motorcycle,2,Yes,Urban,44,
545,0xc55c,AURGRES05DEL02,34,4.9,19.875522,75.367127,19.925522,75.417127,11/2/2022,23:15,23:30,Fog,Low,1,Snack,motorcycle,1,No,Metropolitian,19,11.8
546,0x9b27,PUNERES18DEL03,21,4.7,18.593481,73.785901,18.623481,73.815901,28-03-2022,19:10,19:15,Stormy,Jam,2,Buffet,scooter,1,No,Metropolitian,11,8.4
547,0xbc03,COIMBRES010DEL01,35,4.6,11.003008,76.97544,11.073009,77.04544,6/4/2022,23:20,23:30,Windy,Low,0,Snack,motorcycle,1,No,Urban,23,15.6
548,0x38c5,JAPRES02DEL01,20,4.7,26.914142,75.805704,27.024142,75.915704,12/3/2022,22:35,22:40,Stormy,Low,2,Snack,electric_scooter,0,No,Metropolitian,12,24
549,0x2997,MUMRES20DEL02,24,4.1,19.103249,72.846749,19.233249,72.976749,29-03-2022,20:35,20:50,Cloudy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,39,37.3
550,0x5aa4,BANGRES12DEL01,25,4.5,12.939496,77.625999,12.979496,77.665999,15-03-2022,14:25,14:30,Windy,High,1,Snack,scooter,1,No,Urban,16,12.8
551,0x1d9c,MUMRES06DEL03,22,4.8,19.055831,72.833984,19.085831,72.863984,19-03-2022,22:30,22:35,Cloudy,Low,2,Drinks,scooter,1,No,Urban,17,9.6
552,0xb041,RANCHIRES01DEL03,38,4.7,23.416792,85.316842,23.506792,85.406842,14-03-2022,18:30,18:40,Windy,Medium,1,Meal,motorcycle,0,No,Urban,24,20
553,0x5145,BANGRES11DEL01,29,4.3,12.934365,77.616155,12.974365,77.656155,30-03-2022,12:25,12:40,Cloudy,High,1,Meal,scooter,1,No,Urban,33,11.3
554,0x91ba,BANGRES08DEL01,24,4.8,12.906229,77.596791,13.016229,77.706791,29-03-2022,18:55,19:10,Sandstorms,Medium,1,Snack,scooter,1,No,Urban,29,27.2
555,0xc951,DEHRES08DEL03,36,4.8,30.359722,78.067079,30.499722,78.207079,18-02-2022,17:40,17:55,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,42,74
556,0xb0e7,JAPRES20DEL02,31,4.7,26.956431,75.776649,27.006431,75.826649,9/3/2022,22:30,22:35,Windy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,28,11.1
557,0x1a1e,MYSRES19DEL03,20,4.8,12.334022,76.618203,12.364022,76.648203,9/3/2022,20:20,20:30,Fog,Jam,1,Snack,scooter,1,No,Metropolitian,25,9.1
558,0xcdf4,BHPRES03DEL02,25,4.6,23.214294,77.435361,23.264294,77.485361,11/2/2022,18:20,18:25,Sunny,Medium,1,Snack,scooter,0,No,Metropolitian,16,12.7
559,0xaea,BANGRES19DEL01,23,5,12.914264,77.6784,13.024264,77.7884,23-03-2022,23:55,24:05:00,Sandstorms,Low,1,Meal,scooter,1,No,Urban,11,30.4
560,0x6723,JAPRES20DEL02,39,4.7,26.956431,75.776649,27.006431,75.826649,30-03-2022,0.75,18:15,Cloudy,Medium,0,Buffet,motorcycle,2,No,Urban,34,11.1
561,0x326e,MYSRES17DEL01,21,4.7,12.326356,76.619103,12.436356,76.729103,4/3/2022,18:50,19:05,Cloudy,Medium,0,Snack,motorcycle,0,No,Metropolitian,35,41.3
562,0x1983,INDORES09DEL01,32,4.7,22.725835,75.887648,22.765835,75.927648,1/3/2022,16:10,16:15,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,25,8.4
563,0x7648,RANCHIRES11DEL02,36,4.9,23.359194,85.325447,23.489194,85.455447,25-03-2022,20:30,20:35,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,15,26.9
564,0x8028,COIMBRES15DEL01,38,4.8,11.006686,76.951736,11.076686,77.021736,2/3/2022,20:25,20:30,Cloudy,Jam,1,Snack,motorcycle,3,No,Metropolitian,49,15.4
565,0x5d47,BANGRES09DEL01,34,4.3,12.934179,77.615797,13.044179,77.725797,29-03-2022,18:15,18:25,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,35,29.1
566,0x5fd4,SURRES04DEL01,23,2.5,21.173493,72.801953,21.283493,72.911953,20-03-2022,23:50,24:05:00,Sunny,Low,1,Buffet,motorcycle,1,No,Metropolitian,34,22
567,0xa14d,MYSRES01DEL02,32,3.6,12.311072,76.654878,12.441072,76.784878,6/4/2022,20:25,20:30,Stormy,Jam,2,Meal,scooter,1,No,Urban,39,38.5
568,0x6b51,BANGRES16DEL01,31,4.8,13.029198,77.570997,13.039198,77.580997,21-03-2022,9:45,0.416666667,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,26,3.2
569,0xa5dc,MYSRES19DEL02,22,4.6,12.334022,76.618203,12.414022,76.698203,4/4/2022,19:25,19:40,Sunny,Jam,2,Buffet,motorcycle,1,No,Metropolitian,11,17.8
570,0x268b,MYSRES11DEL02,34,3.9,12.323225,76.630028,12.403225,76.710028,10/3/2022,22:20,22:30,Cloudy,Low,2,Drinks,electric_scooter,1,No,Metropolitian,33,20.2
571,0x15f4,RANCHIRES16DEL02,39,4.8,23.371292,85.327872,23.501292,85.457872,18-03-2022,21:35,21:40,Cloudy,Jam,0,Meal,motorcycle,1,No,Metropolitian,47,26
572,0x711a,JAPRES07DEL02,21,5,26.766536,75.837333,26.846536,75.917333,10/3/2022,23:10,23:20,Cloudy,Low,1,Buffet,motorcycle,0,No,Metropolitian,25,19.6
573,0x21c3,HYDRES02DEL03,34,3.9,17.41233,78.449654,17.50233,78.539654,29-03-2022,23:10,23:15,Fog,Low,2,Meal,scooter,1,No,Metropolitian,37,19.3
574,0x5af,MYSRES16DEL01,,,-12.316967,76.603067,12.326967,76.613067,15-03-2022,,0.5,Cloudy,High,0,Snack,motorcycle,0,No,Urban,29,
575,0x7022,CHENRES02DEL02,28,4.9,13.086438,80.220672,13.166438,80.300672,2/3/2022,18:40,18:50,Windy,Medium,1,Meal,motorcycle,1,No,Metropolitian,15,18.6
576,0x33b9,SURRES18DEL01,34,4.9,21.149834,72.778666,21.159834,72.788666,21-03-2022,8:55,0.375,Windy,Low,1,Buffet,motorcycle,1,No,Metropolitian,20,5.8
577,0x3b1e,BANGRES02DEL02,21,4.7,12.970221,77.645396,13.100221,77.775396,23-03-2022,19:35,19:45,Sandstorms,Jam,1,Meal,motorcycle,0,No,Metropolitian,29,23.9
578,0xa085,INDORES04DEL02,30,4.6,22.753659,75.903365,22.773659,75.923365,28-03-2022,11:50,12:05,Fog,High,2,Snack,electric_scooter,1,No,Urban,30,4
